HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney Atlas_heart Atlas_brain Atlas_kidney
ENSG00000116711 3 3.7 7.2 0.3 0.58 0.791959345340729 1.5711030960083 2.09945464134216 1.121 0.854 1.646
ENSG00000116717 21.4 17.9 67.6 19.38 18.32 19.6886081695557 14.3046112060547 138.210296630859 24.888 34.702 81.101
ENSG00000116726 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116741 28.5 38.4 29.2 9.39 7.34 9.02578735351562 13.5610990524292 7.27057647705078 6.302 7.696 3.106
ENSG00000116745 0 1.7 0 0 0.16 0 1.00984489917755 0 0 1.032 0
ENSG00000116747 10.6 15.1 10.7 1.82 3.24 3.97447896003723 3.75270533561707 1.80601978302002 35.057 39.111 32.023
ENSG00000116748 0.1 0 0.2 0 0 0.0505406036973 0.0564257502555847 0.0683277696371078 0 0 0.016
ENSG00000116750 20.5 21.8 21.5 8.03 8.29 9.50156211853027 4.59860754013062 4.0518798828125 13.836 15.24 9.831
ENSG00000116752 32.5 41.6 35.9 11.97 22.88 20.6607189178467 32.1545219421387 16.8801822662354 13.87 30.201 12.313
ENSG00000116761 1.6 3.4 13.1 0.63 1.38 1.0974053144455 1.78361201286316 7.12038612365723 0.91 0.695 2.712
ENSG00000116771 0.1 1.2 125.8 0.05 0.81 0.0696476772427559 0.416559219360352 43.4511756896973 0.161 0.535 21.547
ENSG00000116774 31.9 14.3 28.6 9.5 4.05 9.5702714920044 6.46676397323608 5.61495208740234 7.142 3.321 3.557
ENSG00000116785 0.1 0 0.1 0 0 0.156902179121971 0.0643490701913834 0.0194805953651667 0.121 0 0.144
ENSG00000116786 29.1 26.7 14.4 27.81 37.34 25.6256828308105 23.6537094116211 21.5857219696045 1.48 1.389 0.747
ENSG00000116791 34.6 12 222.9 9.04 4.35 6.60939645767212 6.8045768737793 35.0312576293945 15.663 7.275 112.304
ENSG00000116793 5 6.1 7.8 1.45 2.4 1.38352453708649 2.5219738483429 1.76762461662292 2.12 3.446 2.532
ENSG00000116809 8.8 8 9.1 4.63 6.21 4.5793604850769 6.6718053817749 8.14231300354004 0.847 1.019 1.132
ENSG00000116815 21 3.2 14 3.17 0.47 16.4673385620117 3.50940036773682 7.62476825714111 4.213 0.174 4.039
ENSG00000116819 0.1 0.8 0.2 0.17 0.44 0.518658876419067 4.36587953567505 0.2615567445755 0.051 0.243 0.11
ENSG00000116830 3.2 3 3.4 0.57 0.7 0.977080702781677 0.901223301887512 1.25891625881195 2.228 1.553 1.776
ENSG00000116833 0.7 0.2 0.5 0.61 0 0.269722819328308 0.00774335209280252 0.0312555879354477 0.997 0.122 0.261
ENSG00000116852 0.8 18.5 0.4 0.08 5.53 0.170374870300293 5.59198617935181 0.369110286235809 0.09 5.74 0.105
ENSG00000116857 30 61.1 67 4.16 26.81 7.34662914276123 24.6114349365234 19.3727436065674 1.673 8.647 4.677
ENSG00000116863 11.7 11 16 7.36 7.23 8.22877311706543 13.2205572128296 25.7488613128662 0.441 0.83 0.724
ENSG00000116871 136.9 86.9 18.6 111.12 122.02 84.9686584472656 52.011791229248 19.6961460113525 4.077 5.756 0.993
ENSG00000116874 7.7 2.6 9.7 4.8 2.06 3.16712403297424 1.4487099647522 4.15139722824097 1.666 1.317 2.393
ENSG00000116882 0 0.3 194.6 0 0.07 0 0.0107191307470202 14.6416034698486 0.362 0 20.026
ENSG00000116885 6.3 10.1 15.3 0.88 3.29 2.67286276817322 3.68292164802551 4.37019681930542 0.615 1.678 2.466
ENSG00000116898 62.1 19.7 48.1 32.05 8.74 24.8859462738037 12.3782377243042 16.2090663909912 6.819 4.398 8.281
ENSG00000116906 36 18 22 13.15 7.26 21.5649261474609 12.1872911453247 11.1606311798096 7.234 3.662 4.898
ENSG00000116918 24.8 26.9 29.9 5.9 6.09 6.122633934021 4.87053871154785 3.67066240310669 1.21 2.045 1.708
ENSG00000116922 9.4 10.7 14.1 0.76 2.12 2.53554630279541 2.06357026100159 2.4370596408844 0.847 2.606 1.905
ENSG00000116954 16.2 15 18.9 6.3 7.71 5.7841854095459 5.30739307403564 8.19275856018066 3.003 4.298 4.622
ENSG00000116957 12.2 9.3 14.2 4.96 4.37 7.32529830932617 6.01134634017944 8.00607681274414 17.758 19.006 18.352
ENSG00000116962 22.6 6 16.3 21.25 1.8 19.5763854980469 4.007493019104 23.4268245697021 12.359 1.836 7.784
ENSG00000116977 47.2 21.6 26.9 24.67 8.72 5.75871562957764 1.99976861476898 2.25983762741089 83.705 46.468 39.096
ENSG00000116981 7.1 2.5 0.4 6.91 1.22 2.66847109794617 0.308976292610168 0.330131858587265 0.152 0.103 0.017
ENSG00000116983 0.2 77.8 2 0.16 41.57 0.614813566207886 18.483211517334 3.56725978851318 0.083 33.762 1.154
ENSG00000116984 14.4 7.3 15.6 6.57 4.12 9.48336601257324 4.3175482749939 10.1655864715576 6.78 3.707 7.827
ENSG00000116985 0.4 2 0.6 0 0.33 0.317389249801636 1.1697564125061 0.979121804237366 0 0.09 0.049
ENSG00000116991 25.1 13.6 5 22.63 6.03 9.78190040588379 5.69021224975586 2.03429651260376 11.818 6.652 1.517
ENSG00000116996 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117000 4.4 5.1 4.5 0.89 1.44 2.70206737518311 2.90995526313782 2.01658606529236 5.118 5.098 3.652
ENSG00000117009 0.4 0.7 27.5 0 0 0 0.0467033684253693 5.01639461517334 0.063 0.091 1.216
ENSG00000117010 5.4 2.2 6.5 2.51 2.58 2.17582392692566 1.01294207572937 2.00826406478882 0.756 0.813 2.061
ENSG00000117013 1.1 0.9 0.3 0.24 0.59 1.39227712154388 0.966789782047272 0.54458737373352 0.05 0.202 0.05
ENSG00000117016 0.8 33.5 1 0.14 21.56 0.340001702308655 14.1492185592651 0.851972818374634 0.085 3.999 0.103
ENSG00000117020 10.9 36.5 14.1 2.09 22.26 3.12077188491821 7.0964903831482 3.60980582237244 9.711 53.63 11.368
ENSG00000117036 5.8 8 7.1 7.34 7.57 2.77583765983582 2.34886121749878 2.30668997764587 0.903 0.844 0.807
ENSG00000117054 181.7 34 212.5 98.35 9.86 97.2062454223633 12.8983974456787 25.4266757965088 63.679 20.332 57.99
ENSG00000117069 0.8 10.2 0.2 0.13 6.7 0.103570900857449 0.594674170017242 0 0.761 7.925 0.109
ENSG00000117090 0.3 0.1 0.4 0 0 0.00996676646173 0.0286131463944912 0.124157436192036 0.186 0.057 0.111
ENSG00000117115 0.2 45.1 7.4 0.11 67.71 0.304759383201599 41.3994750976562 2.73797678947449 0.265 24.203 1.445
ENSG00000117118 187.4 39.2 132.1 65.26 26.28 90.098762512207 18.5344161987305 50.3949279785156 13.025 6.585 9.683
ENSG00000117122 7.8 0.4 3 0.5 0 0.62389475107193 0.03451082482934 0.346859306097031 4.72 0.139 1.293
ENSG00000117133 31.1 12.7 23.7 39.92 24.02 15.0143041610718 9.33801364898682 12.6330451965332 4.852 4.489 3.136
ENSG00000117139 5.1 12.6 7.5 1.59 5.43 2.6416928768158 2.32365560531616 3.97473430633545 2.643 4.197 3.346
ENSG00000117143 15.4 17.8 21.6 11.95 7.56 9.58678340911865 6.1298394203186 9.22489356994629 4.11 2.996 2.199
ENSG00000117151 6.3 4.9 18.6 1.88 1.25 2.77548217773438 2.78527760505676 3.58980774879456 1.083 0.99 2.638
ENSG00000117152 8.9 150 2.2 0 81.63 0.926034390926361 3.51555824279785 0.22670966386795 4.883 205.554 1.215
ENSG00000117154 1 26.1 0.9 0.67 40.41 0.0204456020146608 12.3262357711792 1.04641628265381 0.747 5.958 0.181
ENSG00000117155 7.5 27.9 15 1.92 8.99 1.63416469097137 1.90536820888519 3.72679138183594 12.194 60.329 26.096
ENSG00000117174 5.7 10.4 7.2 4.05 12.98 2.30198335647583 4.49018812179565 1.67680025100708 7.599 13.274 7.985
ENSG00000117215 0.1 0 0.1 0.04 0 0 0.01505973841995 0 0.035 0.014 0.106
ENSG00000117222 5 8.1 11 1.86 9.15 3.61156487464905 2.53553485870361 4.19892692565918 2.759 5.73 5.356
ENSG00000117226 6.1 7.1 15.6 2.31 2.78 1.63735234737396 1.90602827072144 10.3286199569702 3.593 3.739 7.27
ENSG00000117228 7.9 8.9 15 2.54 2.05 4.22435235977173 2.43436789512634 3.40418720245361 1.913 2.845 3.027
ENSG00000117245 3.9 6.3 2 1.47 7.06 1.65565156936646 1.71491003036499 2.76612854003906 0.286 1.585 0.412
ENSG00000117266 79 53.2 32.5 56.49 68.66 40.1189613342285 45.4511756896973 11.8278150558472 24.617 22.353 10.128
ENSG00000117280 10.6 15.9 65.3 5.64 2.45 3.57883429527283 4.72861909866333 21.3147563934326 10.849 9.702 48.398
ENSG00000117298 38.6 15.2 23.6 22.88 10.4 14.0008821487427 10.1485729217529 18.887825012207 15.225 6.311 7.624
ENSG00000117305 28.4 11.4 90.5 9.52 6.03 8.26146507263184 4.95294761657715 23.7918128967285 2.74 2.132 8.551
ENSG00000117308 5.7 8.8 32.6 1.67 3.44 1.1748423576355 2.6504225730896 22.2877330780029 0.244 1.562 4.899
ENSG00000117318 75.3 35.7 52.3 53.35 12.95 48.2156829833984 27.4646034240723 27.536304473877 1.288 1.177 0.806
ENSG00000117322 0.1 0.1 4.2 0 0.05 0.00430396944284439 0.0329495333135128 0.104736603796482 0.018 0.018 0.736
ENSG00000117335 58.9 26 147.8 15.25 4.95 20.1751480102539 14.1625204086304 23.869083404541 240.45 133.055 418.319
ENSG00000117394 9.8 28 12.8 17.24 55.57 9.7779769897461 59.6780395507812 9.00808334350586 2.154 4.274 1.793
ENSG00000117395 27.7 34.4 56.7 12.6 26.5 9.01750183105469 11.7727966308594 15.3047103881836 14.92 23.022 23.128
ENSG00000117399 0.4 1.2 0.9 0.14 0.85 0.147632420063019 0.457932710647583 4.14714336395264 0.045 0.023 0.122
ENSG00000117400 0.1 0.1 0.1 0 0.08 0.138126939535141 0.0566489212214947 0.0285825096070766 0.174 0.146 0.331
ENSG00000117408 18 30.3 21.2 15.57 51.11 19.2255954742432 18.5444240570068 19.0504913330078 0.945 2.965 1.557
ENSG00000117410 63.5 90.6 119.8 15.31 29.96 16.4849605560303 40.2081909179688 105.569816589355 1.309 5.321 3.088
ENSG00000117411 25.6 30.7 15 15.34 39.76 10.4261875152588 13.3510751724243 7.40327215194702 0.267 1.229 0.194
ENSG00000117419 60.8 53.9 49.1 20.6 72.56 19.5696907043457 21.915678024292 26.3909702301025 0.46 1.761 1.819
ENSG00000117425 0.6 1.3 0.3 0 0 0.394038081169128 2.81732034683228 0.25078222155571 0.035 0.088 0.06
ENSG00000117448 48.6 35.7 275.2 11.53 22.25 9.6737403869629 14.8980703353882 65.7883224487305 8.249 5.519 40.59
ENSG00000117450 301.5 172.5 370.4 55.88 115.29 96.3502960205078 169.86540222168 264.931579589844 207.858 223.931 367.956
ENSG00000117461 15.6 11 9.9 6.52 4.96 4.73854398727417 7.84504842758179 4.08495616912842 18.62 7.888 5.642
ENSG00000117472 1.1 0.8 161.1 0.18 1.1 0.413211107254028 0.705809116363525 309.134155273438 0.115 0.093 31.763
ENSG00000117475 11.6 8.8 12.3 0 1.87 5.80936479568481 3.76061367988586 3.5333788394928 4.749 3.566 4.603
ENSG00000117477 1.5 5 6 0.17 1.79 1.38353228569031 3.81120800971985 1.33912491798401 1.019 5.848 2.981
ENSG00000117479 7.4 4.9 10.4 12.06 1.3 10.3148546218872 1.56749272346497 4.47321033477783 3.03 0.459 1.688
ENSG00000117480 3.3 14.8 24.5 2.02 31.54 1.5437331199646 14.8448448181152 21.2877216339111 0.196 1.971 1.867
ENSG00000117481 7.7 8 12.6 1.67 2.87 2.18864464759827 1.69169867038727 3.15911364555359 0.967 1.392 1.354
ENSG00000117500 20.5 23.6 57.5 2.52 5.2 4.58928108215332 3.71899080276489 9.9301414489746 36.853 21.09 42.176
ENSG00000117501 0 0 0 0 0 0 0.0105036851018667 0 0.029 0 0.031
ENSG00000117505 21.6 16.9 21.3 3.78 5.85 8.41151714324951 5.2700662612915 5.81523609161377 6.398 5.717 5.572
ENSG00000117507 0 0 0 0 0 0 0.00784398056566715 0.0379941239953041 0.018 0.036 0.122
ENSG00000117519 80.2 125.2 152.7 29.77 53.44 24.6962604522705 50.0897216796875 89.0667037963867 30.3 43.006 41.937
ENSG00000117525 33.3 59.8 13.6 10.95 40.18 14.3225231170654 9.02067279815674 3.54651165008545 4.9 30.138 2.303
ENSG00000117528 20.9 19.6 52.3 8.08 9.56 8.09440517425537 5.69567155838013 11.166841506958 9.474 7.764 17.261
ENSG00000117533 6.7 16.5 10.1 3.54 14.6 4.19764280319214 8.29128074645996 2.66825127601624 5.419 9.945 4.518
ENSG00000117543 24 10.6 17.9 7.27 6.25 9.01960468292236 5.61854267120361 3.97686457633972 15.94 17.815 12.906
ENSG00000117560 0.2 0.1 0.3 0.05 0 0.0555626153945923 0.0212682988494635 0.0257544741034508 0.211 0.102 0.209
ENSG00000117569 5.4 19.7 8 0.95 10.49 3.86465120315552 8.54545974731445 3.33434748649597 2.475 8.917 2.424
ENSG00000117586 0.5 0.7 0.7 0 0 0.357348501682281 0.367485135793686 0.18232624232769 0.208 0.26 0.196
ENSG00000117592 180 84 154.5 62.06 54.55 105.382049560547 51.6892929077148 107.928131103516 42.463 13.205 21.261
ENSG00000117593 7.2 4.7 15.3 1.69 1.67 4.2420597076416 2.13617730140686 8.4263277053833 1.737 1.166 3.245
ENSG00000117594 2.3 5.2 5.8 1.31 2.12 2.17000031471252 6.2890887260437 1.70035207271576 7.774 3.278 1.104
ENSG00000117595 26.7 0.7 17.3 8.57 0.14 8.84165573120117 0.491271674633026 13.7258930206299 2.723 0.332 4.921
ENSG00000117598 0 7.4 0 0 1.99 0 2.56014227867126 0 0.018 4.406 0.028
ENSG00000117600 0.6 52.4 0.6 0 8.17 0.144214063882828 5.62918853759766 0.0373811759054661 0.22 38.37 0.354
ENSG00000117601 0 0.1 2 0 0.13 0.0715538039803505 0.0684735402464867 2.58424139022827 0.222 0 0.325
ENSG00000117602 2.4 2.5 3.2 1.25 2.06 0.641507565975189 0.455468118190765 0.371690779924393 1.843 3.301 3.383
ENSG00000117614 42.1 27.5 56.8 26.57 22.34 11.8070058822632 11.2241077423096 12.1710214614868 35.645 29.735 31.084
ENSG00000117616 33.1 35.7 41.3 3.21 3.51 25.5508880615234 19.2504615783691 11.8820991516113 1.196 1.216 2.265
ENSG00000117620 4.7 6.9 21.8 0.59 0.55 2.01119375228882 1.73763453960419 2.18028259277344 1.692 1.957 3.977
ENSG00000117625 20.5 17.7 21.5 3.38 2.97 8.86294078826904 5.74437952041626 5.32518243789673 6.302 5.922 8.919
ENSG00000117632 44.9 498 60.2 5.8 247.41 6.22250843048096 94.972183227539 5.07237243652344 167.349 3370.317 140.994
ENSG00000117643 10.7 14.5 29.9 6.62 21.31 2.3989462852478 2.07805013656616 12.8021755218506 0.635 2.486 4.564
ENSG00000117650 0.1 1 0.2 0 0 0.0416747145354748 0.106348514556885 0.169024899601936 0.149 0.16 0
ENSG00000117676 2.9 6 21.5 1.07 3.3 0.881411671638489 5.69169807434082 19.5557556152344 0.803 1.765 2.397
ENSG00000117682 19.9 18.3 30.1 2.43 8.53 4.13968372344971 5.27363967895508 11.2411127090454 5.744 9.813 10.672
ENSG00000117691 53 33.5 36.2 59.27 71.18 30.4127540588379 68.1734085083008 29.0853843688965 3.38 13.407 4.069
ENSG00000117697 20.7 19.8 18.9 2.95 8.63 3.57438588142395 4.8983941078186 2.89434671401978 1.581 3.56 2.305
ENSG00000117713 11.2 14.5 14 7.44 9.7 7.49560165405273 6.55201578140259 9.15170288085938 18.838 19.016 17.19
ENSG00000117724 0.3 1.4 0.5 0.21 0 0.0817914307117462 0.139338627457619 0.147898837924004 0.744 0.331 0.18
ENSG00000117748 26.9 28.3 23.9 12.74 22.7 20.8478622436523 14.1904945373535 12.7248907089233 1.918 3.106 1.822
ENSG00000117751 19 20.3 18 10.82 12.63 8.0549430847168 10.7343721389771 8.62540054321289 7.363 10.321 7.234
ENSG00000117758 15.6 49.9 29.1 9.55 23.98 8.78497219085693 26.3712844848633 12.9420442581177 5.54 11.617 5.57
ENSG00000117791 20.7 9.4 107.8 7.4 6.74 13.1669406890869 4.79302072525024 18.8701343536377 1.292 1.253 10.691
ENSG00000117834 0.2 0.1 4.3 0.06 0.12 0.196942031383514 0.193557649850845 22.9265785217285 1.036 0.234 7.305
ENSG00000117862 15.9 16 23.6 8.41 15.77 11.9858446121216 18.4088344573975 17.9882354736328 3.358 3.507 2.91
ENSG00000117868 28.1 20.2 30.4 14.17 6.91 14.3778343200684 11.7896385192871 7.75751209259033 2.253 1.463 1.681
ENSG00000117877 1.8 2.5 1.4 6.13 6.74 2.36900210380554 1.8419543504715 1.62996780872345 0.21 0.334 0.141
ENSG00000117899 8.1 11.3 14.4 21.1 11.95 5.70417833328247 7.74281644821167 10.523756980896 3.256 3.724 3.907
ENSG00000117906 31.8 60 38.6 10.64 25.94 17.1345310211182 23.3011131286621 11.5931701660156 11.731 23.004 10.109
ENSG00000117971 0 0.1 0.3 0 0.04 0 0.009975116699934 0.253663063049316 0.015 0.108 0
ENSG00000117984 260.4 155.9 348.8 505.75 202.43 162.404357910156 104.929359436035 621.519226074219 11.502 6.398 22.765
ENSG00000118007 9.2 8.6 11.5 2.58 1.67 3.3278796672821 1.50390493869781 2.14105534553528 4.002 2.413 3.743
ENSG00000118017 0 0.1 0.4 0 0 0 0.0795249342918396 0.068785235285759 0 0 0.157
ENSG00000118046 17.8 15.2 20.2 17.21 14.13 12.4089231491089 9.7958173751831 17.2799530029297 6.863 9.496 4.692
ENSG00000118113 0.1 0 0 0 0 0.00611011171713471 0.128635808825493 0.0849650576710701 2.776 0.062 0
ENSG00000118156 0.5 0.2 0.5 0.45 0.16 0.20776478946209 0.0821216702461243 0.183185935020447 0.02 0 0.012
ENSG00000118160 0.1 30.6 0.1 0 39.43 0.0364593528211117 5.33426952362061 0.0281661637127399 0.018 4.345 0.004
ENSG00000118162 4.1 6.6 5.3 0.78 2.7 3.57505893707275 5.25897169113159 6.22446060180664 0.044 0.247 0.077
ENSG00000118193 0 0.1 0 0.04 0 0.0375754199922085 0.0442558340728283 0.0267954133450985 0.159 0.005 0.041
ENSG00000118194 2693.8 7 20.8 8074.39 9.37 2027.95971679688 1.67546248435974 11.8667430877686 10930.8 8.713 43.633
ENSG00000118197 7.8 7.4 12 4.83 2.94 2.89442706108093 2.41884827613831 2.54736351966858 2.764 2.352 2.062
ENSG00000118200 8.9 38.4 11 2.8 10.13 4.78907918930054 10.0821580886841 3.26382064819336 15.246 31.545 7.335
ENSG00000118217 7.2 12 13.2 3.35 5.86 4.21963453292847 4.19481468200684 6.60507249832153 6.923 8.604 7.825
ENSG00000118231 0 0.6 0 0 0.48 0 1.17013430595398 0 0 0 0
ENSG00000118242 0.6 3.5 4 0.12 0.76 0.238825649023056 1.76531040668488 2.23310351371765 0.087 1.415 1.275
ENSG00000118245 0 0.1 0 0 0 0 0.296606540679932 0.269377857446671 0 0.567 0
ENSG00000118246 20.7 11.1 13.5 3.95 1.63 15.5031299591064 3.76637244224548 8.04255962371826 9.63 12.965 9.421
ENSG00000118257 5 10.9 3.7 2.28 3.53 1.44603288173676 3.03012704849243 1.40129721164703 7.509 21.061 4.479
ENSG00000118260 11.3 11.2 13.3 5.46 7.51 3.51281404495239 2.75157499313354 1.78255236148834 4.525 4.311 4.401
ENSG00000118263 7.2 8.3 6.8 5.07 7.24 4.78178977966309 3.256272315979 2.47925043106079 1.979 1.803 1.64
ENSG00000118271 0.5 1.5 7.8 0 32.67 0.273050576448441 12.1129474639893 0.248609527945518 4.187 3267.1 2.323
ENSG00000118276 3.1 17.7 3.6 0.41 3.52 1.1770271062851 4.83560848236084 0.571894764900208 0.484 3.754 0.689
ENSG00000118307 0.5 1.2 2.9 0.06 0.45 0.193434968590736 0.897061586380005 0.392268151044846 1.472 8.516 4.699
ENSG00000118308 2.9 6.4 9.9 0.51 1.36 0.700511038303375 1.14395093917847 1.56810009479523 0.71 2.833 2.482
ENSG00000118322 0.1 6.1 0.3 0 4.48 0 1.50365686416626 0.00561117706820369 0 0.836 0.01
ENSG00000118369 4 7.6 3.3 1.76 3.83 1.80546808242798 3.01753377914429 4.06769323348999 0.546 2.076 0.645
ENSG00000118402 0.4 14.6 1.3 0.06 6.69 0.421603709459305 7.68547630310059 0.472537815570831 0.164 4.829 0.285
ENSG00000118407 43.4 3.3 1.6 29.13 1.91 10.4759521484375 0.686136066913605 0.410456985235214 77.762 6.657 1.893
ENSG00000118418 117.7 59.4 114.4 32.63 14.16 134.588256835938 61.1669921875 73.9573364257812 26.669 19.687 28.126
ENSG00000118434 0 0 0.2 0 0 0 0 0.19234524667263 0 0 0.049
ENSG00000118454 5.4 12.4 9.5 2.17 7.17 3.08624386787415 4.34360218048096 2.78366899490356 3.918 6.686 3.848
ENSG00000118482 11.4 14.2 19.8 2.62 3.78 6.54126977920532 6.31959104537964 3.78877401351929 17.051 18.757 18.48
ENSG00000118496 5.9 4.8 3.7 2.65 1.27 5.37633800506592 2.16554641723633 2.46643805503845 4.2 4.359 2.634
ENSG00000118503 5.6 2.6 7 1.47 0.56 2.0852382183075 1.51053333282471 4.23304224014282 3.087 2.325 2.238
ENSG00000118507 6.4 13.1 7 1.35 2.83 2.81982064247131 3.53443598747253 1.0010951757431 6.57 10.514 5.148
ENSG00000118508 6.4 4.4 15.6 3.9 2.01 3.50702834129333 5.07541656494141 15.3549556732178 0.899 0.63 0.848
ENSG00000118513 0.1 0.1 0.2 0 0 0.0938440263271332 0.0916369631886482 0.0133159402757883 0 0.99 0.22
ENSG00000118514 0.1 0.6 69.3 0 0 0.0623122677206993 1.55739104747772 23.8073081970215 0.076 0.215 22.136
ENSG00000118515 23.9 38.9 79.7 11 24.82 6.20003461837769 12.6546592712402 34.7796020507812 6.671 17.006 21.612
ENSG00000118518 33.2 40 33 65.04 41.8 18.0914993286133 21.4847373962402 14.6962032318115 9.208 16.327 8.111
ENSG00000118520 0.2 0.2 0.1 0 0.27 0.0106996903195977 0.122869066894054 0.148786142468452 0.825 0 0.295
ENSG00000118523 89.3 14.5 164.8 32.99 22.32 22.4001865386963 25.7540435791016 108.069137573242 44.994 13.455 22.514
ENSG00000118557 0.2 0.3 0.4 0.18 0 0 0.0844694152474403 0.15099473297596 0.126 0.32 0.397
ENSG00000118564 53.2 53.2 94 15.01 16.68 29.8632068634033 23.3398265838623 31.3893871307373 28.391 35.208 49.855
ENSG00000118579 12.4 17.2 17.1 3.84 6.48 7.61777400970459 8.15500164031982 6.90133476257324 0.99 0.887 1.071
ENSG00000118596 33.1 4.6 13.5 6.11 0.57 3.46105623245239 0.0939592644572258 0.462698519229889 6.597 1.134 4.901
ENSG00000118600 14.9 8.8 14.8 7.55 5.01 2.3194420337677 1.67315828800201 1.8718808889389 2.081 1.697 1.648
ENSG00000118640 13.7 10.5 140.7 22.6 8.22 3.00507307052612 11.8280096054077 143.315338134766 7.211 7.353 22.314
ENSG00000118655 1.4 2.2 2 0.66 1.36 0.687046408653259 1.08969616889954 1.15368354320526 0.194 0.581 0.376
ENSG00000118680 209.8 102.2 295.9 137.5 53.03 145.425231933594 121.647743225098 305.215179443359 105.227 145.315 135.059
ENSG00000118689 12.8 16.1 12.9 14.71 11.51 7.9752836227417 5.40313673019409 5.38547039031982 1.786 1.613 1.635
ENSG00000118690 5.2 3.6 2.2 0.64 0.3 1.75813043117523 0.770341038703918 0.670472264289856 1.622 1.521 1.125
ENSG00000118702 1.8 0.3 0 0 0 0.0371464565396309 0 0 0.288 0.084 0.041
ENSG00000118705 65.9 48.6 88 19.08 11.69 36.9981346130371 26.112606048584 86.497055053711 19.862 14.166 19.977
ENSG00000118707 4.9 3.1 7.9 1.66 0.83 2.07794213294983 1.27285242080688 4.63724565505981 1.183 0.69 1.187
ENSG00000118729 659.5 1.3 2.2 197.44 0.17 383.066192626953 1.27646255493164 0.492956161499023 64.225 0.323 0.192
ENSG00000118733 0 16.7 0.7 0 6.15 0.00461375713348389 2.45923495292664 0.0160393211990595 0 11.525 0.091
ENSG00000118762 16.1 10.6 41.4 3.14 1.93 8.66096305847168 4.72078275680542 10.857123374939 4.775 2.548 7.265
ENSG00000118777 5.1 17 3.4 0.3 3.07 0.516081273555756 16.0194854736328 0.28896751999855 0.135 0.787 0.301
ENSG00000118785 8.3 368.2 1251.1 7.74 309.26 0.571203172206879 317.786987304688 2806.64965820312 16.293 121.874 878.535
ENSG00000118816 142.8 125.7 115.5 55.55 97.7 90.428092956543 92.05029296875 49.0725288391113 7.705 7.154 7.901
ENSG00000118849 4.2 1.3 6.5 8.33 0.19 0.970476031303406 0.491311609745026 16.186861038208 12.685 0.831 4.075
ENSG00000118855 25.1 24.2 45.3 10.96 4.79 7.45769786834717 8.26941585540771 14.812931060791 10.531 4.527 9.836
ENSG00000118873 7.5 11.1 11 2.84 3.92 2.96727561950684 2.79486489295959 2.39872074127197 4.123 6.188 4.076
ENSG00000118894 4.6 3.9 5.7 1.92 1.58 2.78172087669373 2.15951204299927 3.87075209617615 0.434 0.131 0.559
ENSG00000118898 2.4 3.6 8.8 2.98 7.46 0.933615803718567 0.690227508544922 4.1166033744812 2.982 3.438 3.629
ENSG00000118922 6.4 6.7 6.2 2.03 1.95 4.49130773544312 2.17269611358643 1.36533987522125 1.952 2.872 2.558
ENSG00000118939 22.7 16.1 25.1 7.98 6.74 8.97465419769287 9.63370513916016 11.3736352920532 3.007 2.202 2.353
ENSG00000118946 2 15.9 1.6 1.98 17.87 1.09435570240021 5.8196587562561 0.316296935081482 0.377 5.469 0.396
ENSG00000118960 12.7 6.9 18.9 0.62 3.84 2.75488972663879 1.73902320861816 6.60260105133057 0.931 0.583 1.968
ENSG00000118961 5.1 8.4 17.3 0 1.53 2.16563296318054 2.05352354049683 4.41028118133545 1.266 1.658 3.623
ENSG00000118965 3 5.9 7.1 0.56 1.09 1.58418393135071 2.2923367023468 2.59805154800415 2.702 6.728 6.584
ENSG00000118971 33.7 20.2 2.5 21.4 26.57 40.3022880554199 6.94299793243408 1.43305671215057 30.443 14.706 2.704
ENSG00000118985 5.7 17.7 8.9 12.68 14.11 5.11549234390259 9.9560604095459 5.00045967102051 13.931 6.655 2.689
ENSG00000118997 0.4 1.7 1.6 0 0.09 0.007870364934206 0.14159332215786 0.383960872888565 0.059 1.324 1.65
ENSG00000119004 5.9 5.2 11.6 1.7 1.26 1.57903003692627 1.24196362495422 3.00786805152893 1.658 0.845 2.804
ENSG00000119013 158.7 51.8 115.3 107.13 44.6 110.016891479492 46.7221374511719 55.617919921875 5.605 2.66 3.684
ENSG00000119041 10.4 10.8 11.6 2.63 3.1 3.81222915649414 1.88329577445984 3.83883333206177 2.43 3.353 2.581
ENSG00000119042 0.3 12.1 3.6 0.07 11.91 0.180371284484863 0.810137629508972 0.675927519798279 0.41 7.687 1.879
ENSG00000119048 191.4 86 83.4 16.38 9.2 51.944465637207 19.2781429290771 12.8572864532471 5.456 3.067 2.093
ENSG00000119125 0 60.5 32.9 0 11.53 0.0373633541166782 3.32010078430176 12.2761907577515 0.041 9.483 7.946
ENSG00000119138 28.2 20.1 38 17.43 19.81 19.8672065734863 11.7575740814209 18.9506130218506 13.294 9.989 9.968
ENSG00000119139 26 32.4 36 18.8 30.59 18.8168430328369 11.2909412384033 20.7968921661377 19.428 39.645 25.371
ENSG00000119147 6.8 4.1 39.8 2.93 2.89 2.47573447227478 1.33490669727325 5.22808074951172 3.743 30.864 11.879
ENSG00000119185 43.1 48.7 51.3 29.17 19.36 10.0662660598755 9.17471599578857 13.7834148406982 6.258 16.447 8.68
