HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney Atlas_heart Atlas_brain Atlas_kidney
ENSG00000001460 2 2.98185265328974 2.70043971814109 1.17632277264046 3.90977310414164 1.13536015424254 1.85439341603912 1.55859406866406 0.291603558030565 1.42330923724239 0.559736524432983
ENSG00000001461 3.79701297783614 5.42961596420174 4.06177619758669 3.32192809488736 4.94016675048282 2.08053455266719 4.5393067455884 2.0908942018747 1.89607805539706 4.02334407620432 2.23419472295381
ENSG00000001497 3.47248777146274 4.25550073314839 4.03562390973072 2.64385618977472 2.68257329734758 2.57530714580518 4.12498282694112 2.5063510480111 2.04684025420297 2.26243315763135 2.69220399161585
ENSG00000001617 3.05311133645956 1.20163386116965 3.91647664443772 2.4931349223055 1.29865831556452 1.90355964568288 2.03631147512126 4.11010539195844 0.252173413202027 0.189033824390017 0.507921464957328
ENSG00000001626 0.137503523749935 0.925999418556223 1 0.0976107966264223 0.20163386116965 0.07567603594534 0.160658836025787 1.46739914059049 0.0426443374084937 0.0607391578576785 0.449957483628004
ENSG00000001629 3.29278174922785 4.55458885167764 4.63226821549951 2.40599235967584 3.58135124716878 2.50171208048404 3.49081085669483 2.38499975545121 2.25156762060825 3.24777564281437 2.9174317553901
ENSG00000001630 3.41953889151378 5.21334728173344 4.39231742277876 2.44095219802964 5.4757334309664 0.62109166572126 2.26368613018068 2.88336531226883 4.58892446687358 5.78829418814312 5.20304450339926
ENSG00000002016 2.23266075679027 3.03562390973072 2.94485844580754 0.526068811667588 0.545968369105292 1.7438591548498 1.7650983907445 1.79473810415641 0.909965066757969 0.831877241191673 1.39506279951758
ENSG00000002330 4.80219321694183 4.77082904603249 5.10433665981474 3.91838623444635 3.34624777408278 3.357907805429 3.42234161262276 4.1548425171062 0.351628329102782 1.56657164062676 0.996388746447621
ENSG00000002549 5.64385618977472 5.2364926183813 6.43962313755712 4.86641348112345 4.76128527336162 4.3297188859531 4.18245755164833 5.80103592484336 4.70476132409119 5.20433638154947 5.19021976366016
ENSG00000002726 0.485426827170242 0.137503523749935 7.32192809488736 0 0 0 0.0151020345999342 4.59509297349945 0.0538064436957938 0.409255146684838 4.59824608753958
ENSG00000002745 0 0.37851162325373 0.137503523749935 0 0.298658315564515 0.0457740837724408 0.0695078123654674 0.0938862759530506 0.169925001442312 0.953078952612507 0.160920188181103
ENSG00000002746 0 2.92599941855622 4.30012372456901 0 3.34056226902641 0 0.900405227700235 1.51388099161636 0 2.09929520433778 1.58784500925428
ENSG00000002822 3.36457243229586 3.16992500144231 3 2.10433665981474 3.00180224263399 1.31255728073611 1.63925215395451 1.53748532624984 2.01149563883783 2.50944249308018 2.35078010073486
ENSG00000002834 4.24031432933371 5.29645740737124 5.46923479366766 3.93734439215023 5.47281266619239 3.68735774122802 4.7561003998378 5.65973475108828 3.1105302896225 2.98513606736801 3.71050340148579
ENSG00000002919 3.15380533607904 3.54843662469604 3.8073549220576 2.14730669878029 2.71149490665009 2.75605539027623 3.43033169414542 3.66467122990401 0.903038270112912 1.30975827142464 1.0820212693455
ENSG00000002933 5.51096191927738 3.79701297783614 7.90026304356897 5.00809242094872 3.97544676564096 2.63425082225725 4.05874684967307 8.16010746526797 2.02538322147792 1.46048047004001 4.61929561810502
ENSG00000003056 5.8703647195834 5.4757334309664 5.90207357931074 5.17312743348066 5.41345868800798 3.25247689556894 2.76259493692865 3.90878153190032 4.111615619122 4.29770500089178 4.23442467726839
ENSG00000003096 3 2.56071495447448 3.63226821549951 1.23266075679027 1.11103131238874 1.61184431035238 1.12519808593701 1.83719336624795 1.82497146545623 3.31237474677515 4.34475749647867
ENSG00000003137 2.32192809488736 2.78659636189081 2.86789646399265 0.432959407276106 3.18745105402733 0.453050071114145 0.814143541435878 2.74386726794535 0.265436896049098 0.679874147746623 0.49467161164755
ENSG00000003147 5.39574832817903 4.29278174922785 4.06177619758669 3.17312743348066 2.09423606984577 3.62328841903125 2.55766901259 2.67945389750092 4.23058731187989 3.34084707705041 2.85579041627482
ENSG00000003249 1.76553474636298 3.92599941855622 2.76553474636298 1.50589092972996 5.00898878322726 1.09424089662947 3.30018817210015 3.09054527891698 0.54794331129035 2.40354041774525 1.22712493444993
ENSG00000003400 2.10433665981474 1.32192809488736 2.58496250072116 0.37851162325373 0 2.16452589224416 1.68713162890508 1.94916129156653 2.41196851036013 1.44148347958264 2.59550366050274
ENSG00000003402 6.40769264866568 4.09592441999854 5.62935662007961 5.39711840904258 3.07895134139482 5.04061564702488 2.45298043746412 3.00986645238793 7.07630254759987 4.91838623444635 6.11420042237189
ENSG00000003436 4.74416109557041 2.32192809488736 5.43962313755712 3.92409988564074 1.20163386116965 2.83762264023115 1.04378561023603 3.66607161876206 5.36918727036537 2.04229412620617 5.33274373208085
ENSG00000003509 4.00898878322726 3.08746284125034 3.53605290024021 2.37573453858316 1.28688114778816 3.34711552049705 2.45755647759519 2.55656920038602 3.69164582430093 3.57385922157595 3.13963320511453
ENSG00000003756 5.62058641045188 5.98185265328974 5.68650052718322 3.790772037862 3.66220549965362 5.1792430574294 5.29867651484959 4.91184188573665 4.30946725880824 4.91867245506843 4.47073207448885
ENSG00000003987 0.485426827170242 3.94485844580754 1.0703893278914 0.111031312388744 2.799087306074 0.00595162913886589 1.24893566737767 0.16934672766415 0.302172799740752 1.92675853198647 0.569491091958716
ENSG00000003989 3.33628338786443 3.03562390973072 2.94485844580754 2.43829285157915 0.526068811667588 2.94107340455729 0.810138108981011 2.51177979378796 4.30122180533309 2.23633953916837 2.53281564410817
ENSG00000004059 6.30924896081662 6.54225804976692 6.3019533951261 5.68229237143083 7.36658449859176 4.89772989057326 5.10091060420279 5.86963855252202 1.62199323166612 1.93659082982394 2.06522762277562
ENSG00000004142 6.33449676839042 5.28909670241999 6.27798474729977 5.75462031167453 4.84799690655495 6.32045544721281 4.63975999986147 6.35575985623977 1.56559717585423 1.83309248347121 1.92675853198647
ENSG00000004455 6.15785216914174 4.73876783680019 7.02458563827827 0 0 3.78918725326147 3.57339085730824 5.00596242542108 4.2862158173791 3.13668357769724 4.98686597232911
ENSG00000004468 1.37851162325373 3.95419631038688 0.925999418556223 0.687060688339892 0.632268215499513 0.731918147579887 0.67373526839175 0.293055642452041 2.66698377006666 2.81721392425833 0.430820496519771
ENSG00000004478 4.72246602447109 5.5298209465287 5.93781516880342 4.67185946824748 6.26190685982807 4.37035656362351 4.90250594907235 5.30556930358086 2.11769504266975 2.79035501371084 2.69488019279919
ENSG00000004487 4.20945336562895 4.41278152533848 4.4594316186373 3.19534759832222 4.30815697511476 3.67307266082528 3.80967295736666 3.87082938008787 3.5457213111304 4.57567537939318 3.54695617814141
ENSG00000004534 5.46270675067016 5.63517394667492 5.19770815795585 3.20945336562895 3.36176835941915 4.90116833761223 4.64268116620214 4.66794278980711 5.45677330060877 5.36355658550719 5.757690018734
ENSG00000004700 4.60288440871842 3.39231742277876 4.04439411935845 2.48542682717024 1.86789646399265 3.17188915795612 2.14377376459105 2.36479111086428 3.22265002245148 2.5053828490623 2.65992455840238
ENSG00000004766 3.10433665981474 4.0703893278914 3.67807190511264 0.799087306074004 1.10433665981474 2.53302667679501 2.56204661642046 2.35923413808628 2.60644222813161 3.75253452581717 3.12498976997866
ENSG00000004776 8.56224242422107 3.47248777146274 3.4594316186373 9.55382125653269 5.50271248596606 8.75299307388343 4.5007259265442 4.78201477490793 8.81732586285689 4.34497048755323 4.39526849232132
ENSG00000004779 7.67877617412388 5.7839804136838 6.5298209465287 7.18100313339229 5.63197732023875 6.95658956544304 5.10217868820839 5.07307591283062 4.61829739605437 3.81403764753997 3.58255600301406
ENSG00000004799 5.21723071622067 3.91647664443772 6.34695688937888 8.72839673750601 3.674686619928 7.15205764531052 4.83518177770341 7.67981134200848 8.07386842227073 3.0264459803038 5.43155610482596
ENSG00000004809 0.137503523749935 0 0.137503523749935 0.286881147788162 0.20163386116965 0 0.0818574663941304 0.0723306276801568 0.0538064436957938 0 0.01292617444427
ENSG00000004838 0.37851162325373 1 1.37851162325373 0.111031312388744 0.263034405833794 0.233884603991576 1.11502673776324 0.854347518350179 0 0.0607391578576785 0.0731347046302154
ENSG00000004864 2.88752527074159 3.10433665981474 4.81249822533356 1.71369581484336 1.63691458035588 2.23422964396482 2.63492579416384 3.91810538219127 1.96753753607086 2.06177619758669 3.8611613657534
ENSG00000004866 3.97269265400426 4.00898878322726 4.60288440871842 2.94110631094643 3.30305008468167 2.74109013123365 1.88252187520825 2.42372927955903 1.50233060171601 1.34426039498542 1.8694766339654
ENSG00000004897 4.5298209465287 4.57288966842058 4.06177619758669 2.65306001710456 3.05484847699562 3.23285740371932 3.15276071023643 2.51406098638094 3.26603689399532 3.30975827142464 2.8015725694636
ENSG00000004948 0.137503523749935 0.137503523749935 1.48542682717024 0.137503523749935 0 0.0149311320284452 1.56375894699955 0.272565112488831 0.0426443374084937 0.924479992359022 0.791605724704551
ENSG00000004961 5.28540221886225 3.76553474636298 4.35049724708413 4.35895882583233 3.67016051412663 4.37759646472848 2.29882325008245 3.33831406418219 4.83920378809694 3.97865326490861 3.83440784180699
ENSG00000004975 3.78659636189081 4.04439411935845 3.85798099512757 2.75274859140713 2.88557436437143 2.54071101242297 2.52854424968021 3.87461163758956 1.32653734813995 1.19786539135374 1.42814239097833
ENSG00000005001 0 0.137503523749935 2.43295940727611 0 0 0 0.0342288446797868 2.77326600051661 0 0 0.0565835283663675
ENSG00000005007 3.8073549220576 3.99095486039699 4.60288440871842 3.43162295971329 4.47961860846942 3.60169259062453 3.61466570356614 4.58362557626105 1.23266075679027 1.55336050333533 1.63830557680709
ENSG00000005020 2.74416109557041 3.92599941855622 4.69488019279919 1.54101915313356 2.24184018356467 1.13663939615409 2.3436815588188 3.10361917779462 1.84839759952819 2.60122108558495 3.04736388679267
ENSG00000005022 7.29462074889163 6.54997714277182 8.5168818908212 5.94345253855882 6.9609286673117 6.4096792878283 6.16509069551192 8.27592953466086 3.98313042465007 4.10483983776818 5.41710988423005
ENSG00000005059 2.48542682717024 2.35049724708413 1.32192809488736 1.89530262133331 1.6507645591169 1.32762747185898 1.93645849307865 1.05782270650844 1.45470232816369 1.20726817311203 0.447843644362085
ENSG00000005100 2.37851162325373 3.23266075679027 2.43295940727611 1.38404980679516 2.20789285164133 1.89891279860676 2.07202495450845 1.90892461015441 0.759581973233555 1.35558014737736 1.04194382997017
ENSG00000005102 4.25550073314839 0 0.137503523749935 1.88752527074159 0 2.95841633417528 0.0212878632404321 0.025738325832364 2.74588268890226 0 0.037030730944967
ENSG00000005108 0.84799690655495 2.10433665981474 3.43295940727611 0.356143810225275 1.31614574229336 0.476204733300001 1.05651997276226 1.53189298195368 0.875780063068488 1.76977173924945 2.32221660504549
ENSG00000005156 3.16992500144231 3.26303440583379 2.88752527074159 1.790772037862 2.61353165291793 2.0961662133769 2.05963368505156 2.38448207873718 2.80281359753229 3.23358133219589 2.84879818124419
ENSG00000005175 3.81762325751143 3.82781902461732 3.86789646399265 2.38128337250378 2.52606881166759 3.17109263497211 2.51629144254434 2.15112271226388 3.64673869830785 4.05076287387219 3.40163046658474
ENSG00000005187 2.86789646399265 0.263034405833794 6.42794133250948 0.070389327891398 0.137503523749935 1.63147106099091 0.0707490349206957 3.35987192092022 0.558757430373762 0 3.70165994392217
ENSG00000005189 1.88752527074159 1.8073549220576 1.13750352374994 0.505890929729957 1.07724299893246 1.42863856104325 0.686178673340709 0.597065433971177 1.22589186169034 1.20539251298968 0.414676780426886
ENSG00000005194 4.62058641045188 4.35755200461808 4.49825086752783 2.16027483140859 4.70154905694307 4.41293997967462 3.72860323931836 4.71275630334978 0.734655433479005 0.827006009638977 1.04684025420297
ENSG00000005243 5.38543103719352 3.05311133645956 4.14567745519564 4.44559429134118 2.44890095114513 4.48036335717264 3.21546664213461 3.36572972181003 2.80900277493909 1.68885174386588 2.1534810985137
ENSG00000005249 4.44625622988956 4.84799690655495 3.33628338786443 3.20320115631661 4.5933537709803 2.87570230044648 3.20102174228368 1.42603237542798 2.7327033538956 3.6507645591169 1.71984055506427
ENSG00000005302 3.48542682717024 4.31469652565629 3.63226821549951 1.59931779369823 2.0496307677246 2.22050047777883 2.54667618911578 2.05913763613696 3.74942700010976 4.25731240568561 3.15234569283519
ENSG00000005339 3.56071495447448 3.79701297783614 3.8073549220576 2.61823865559545 2.84197311892718 2.83339701440527 2.30329894215143 2.81697718018363 2.81229284487327 2.92808602012301 2.88479326254353
ENSG00000005379 3.44625622988956 5.3037807481771 3.95419631038688 1.15704371014558 3.3743439890385 2.6525261891988 3.20887538816185 2.44524740886001 0.404903122145131 3.73150911478991 0.997111720675174
ENSG00000005381 0.37851162325373 0.84799690655495 0 0 0.389566811762726 0.0227229399495956 0.553756186129509 0.0521266349903403 0.142740172116082 0.249748715083569 0.0412429822318813
ENSG00000005421 0 0.678071905112638 0.678071905112638 0.0565835283663675 0.0565835283663675 0.046489737413285 0.484989470425255 0.295956188251948 0.104336659814736 0.147957881387101 0.14535138557262
ENSG00000005436 3.01792190799726 2.56071495447448 3.52356195605701 0.831877241191673 0.823749360308273 1.79544548590702 1.82828187921171 2.00156067202572 1.62152444367146 1.55973652443298 1.8094144442359
ENSG00000005448 2.13750352374994 3.76553474636298 3.59693514238723 1.35614381022528 3.65764000520782 1.33329602685998 3.32806251987153 2.71105334517721 0.519038609600059 1.78156954481597 0.804053558967353
ENSG00000005469 2.72246602447109 3.26303440583379 4.04439411935845 1.16992500144231 0.807354922057604 1.76036321670028 1.6016276492439 2.41046442060989 1.70221425101044 2.0100636833447 2.78743246451687
ENSG00000005471 2.58496250072116 0.584962500721156 1.43295940727611 0.584962500721156 0 1.31714407587348 0.215349046136684 0.16266384359389 1.99530360533524 0.686164326061359 0.687060688339892
ENSG00000005513 1 5.70043971814109 0.263034405833794 0.22650852980868 5.03694284479826 1.11461220292063 5.44850414961535 0.333078658408492 0.0172092900322231 0.762136169901112 0
ENSG00000005700 4.15380533607904 3.96347412397489 4.32192809488736 2.18586654531133 1.91456452349394 3.50280655854692 3.08342300342007 2.95704109266856 3.12449357219531 2.65420637794429 3.26273381305411
ENSG00000005801 2.96347412397489 3.8073549220576 3.47248777146274 0.622930350920177 2.45680614923047 1.84170868372147 2.39005176333356 2.1571869314219 4.39595392327344 4.81280624121366 4.81941272620656
ENSG00000005810 3.88752527074159 5.39231742277876 4.16992500144231 1.63691458035588 2.87184364850932 2.31293355839901 2.69226430259259 1.73293160998608 3.00665708190145 4.30830262097233 2.68414547237453
ENSG00000005812 4.32912359629157 4.6724253419715 4.93545974780529 3.06522762277562 3.36317107711924 3.42994174156581 3.06974983658196 2.7608067311669 2.48748634934854 2.18428029441938 2.48104055611822
ENSG00000005844 1.48542682717024 1.67807190511264 1.72246602447109 0.594548549550354 0.356143810225275 0.355711942839054 1.10498083498145 0.562820781478482 0.329984649758421 0.766383141001298 0.319617934200161
ENSG00000005882 6.83289001416474 5.44625622988956 6.5909612413426 5.42155994490182 5.02547181462118 4.92384547571805 3.2757862055815 4.92510580966268 2.5981269599196 2.56022582239965 2.87243479584022
ENSG00000005884 3.43295940727611 2.86789646399265 5.0746766862945 2.03913839390696 2.06004738366994 2.13896497976707 2.69442665041173 5.2781208802156 1.17120682741814 1.26663664251399 2.23664568135327
ENSG00000005889 3.16992500144231 3.10433665981474 3.23266075679027 0.839959587489532 1.06350294230616 1.76542076794634 2.00151952612817 1.28456418186913 2.86868676532213 2.70310069960416 2.86195536414487
ENSG00000005893 5.43295940727611 6.81890167588564 7.00898878322726 3.43562859405209 5.90737141382356 3.52230530745691 4.86012252223186 4.65715039900688 4.45147489480895 5.42203111691647 5.22993394348524
ENSG00000005961 0.84799690655495 1.58496250072116 0.84799690655495 0 0.831877241191673 0.26705947144538 1.17133502852583 0.371507037575675 0.063502942306158 0 0.00863030514344006
ENSG00000005981 1.32192809488736 0.485426827170242 0.263034405833794 0.6959938131099 0.400537929583729 0.501286917675466 1.03155069992517 0.541020407247052 0.172487515510134 0.479230561206336 0.0813396274519388
ENSG00000006007 6.10223819393074 5.64673869830785 5.32553033156756 4.74200621086674 4.40258575823259 4.74753423130076 4.20163742045839 3.84151117777538 3.05952833525963 3.17376706773671 2.5634022205888
ENSG00000006016 3.51096191927738 3.77610398807316 2.0703893278914 2.5385381636298 3.53106949272595 1.78178531718243 0.440727448925794 1.9433739500164 0.389566811762726 0.116364756691785 0.0867837661420666
ENSG00000006025 2.48542682717024 3.03562390973072 2.65535182861255 0.400537929583729 1.29278174922785 2.31760396223474 3.09792763424133 2.55838567765071 0.0285691521967709 0.18269229751619 0.112366523072563
ENSG00000006042 4.52356195605701 4.81249822533356 4.94953493301701 2.33913738491959 4.39025495632187 3.21898013521938 4.44519031375954 3.77909662400171 1.04334450487717 1.32768736417605 1.36960607003184
ENSG00000006047 0.678071905112638 0.925999418556223 1.37851162325373 0.37851162325373 1.15704371014558 0.464547744503652 0.127679847704486 1.21452019562032 0.385154896884344 0.364012053558615 0.261831658752137
ENSG00000006071 2.03562390973072 3.48542682717024 1.13750352374994 0.16349873228288 2.114367024952 0.46724958564694 2.41949810372461 0.221819574683675 0.0271540515037266 0.622930350920177 0
ENSG00000006074 2.26303440583379 1.26303440583379 0.37851162325373 4.32409051603798 0 0.622849961309228 0.0851321729453967 0.0263066047456554 0.471967787661516 0.0690146779151805 0
ENSG00000006075 1.63226821549951 4.90207357931074 2.94485844580754 0 0 0.504748929692664 0.389931574982899 0.555558712673301 0.0976107966264223 0 0
ENSG00000006114 3.62058641045188 3.6667565918848 3.93545974780529 1.81557542886257 2.98732086592925 1.67381736546305 2.1857784572662 2.63466494881233 4.2103888644454 4.99702136870765 4.72131796946977
ENSG00000006116 0 4.64961545906341 0 0 5.24222139509837 0 1.55979973985674 0.022587431386178 0 3.69041709553247 0.0676387168753633
ENSG00000006118 1.96347412397489 5.49825086752783 2.13750352374994 1.0071955014042 4.89578731646331 0.83627187277957 2.29871964914663 1.07970742727542 0.289244285156642 1.61682816660493 0.116364756691785
ENSG00000006128 0.37851162325373 5.51096191927738 1.53605290024021 0 2.36176835941915 0.0481503554821792 7.00021969110853 1.20642940240726 0.335711910320462 2.27738969881086 0.217851096811131
ENSG00000006194 3.40599235967584 4.18586654531133 3.90689059560852 1.93734439215023 2.22342254993494 1.02978269417032 0.766427909584716 1.17076433832172 1.79784306706554 2.25942315228141 1.95046841415012
ENSG00000006210 3.77610398807316 5.74416109557041 4.60288440871842 3.21101219348551 5.53915881110803 3.48755045304676 4.14790422676933 4.72146137945601 0.951587794814754 2.41088377719558 1.40490312214513
ENSG00000006282 5.34695688937888 4.07895134139482 4.78659636189081 4.36527259976453 3.77082904603249 4.97223511198902 4.2843448878705 4.5319533484343 1.22032995487956 2.0492822485682 1.38625914113335
ENSG00000006283 0.485426827170242 2.58496250072116 0 0.0976107966264223 2.27202318906105 0.0878696746010707 1.57584671454007 0.0144089803641596 0.289244285156642 2.46727948045998 0
ENSG00000006327 5.71149490665009 2.48542682717024 4.35755200461808 4.25398926623079 1.59454854955035 4.76490276393506 1.3549880082287 6.01916761152987 1.62993940943954 0.732052073300289 0.868686765322135
ENSG00000006432 0.584962500721156 2.74416109557041 1.48542682717024 0.22650852980868 2.78450398292957 0.316927832379769 1.91302223487578 1.33961530603703 0.11503324294624 1.48542682717024 0.43722773891291
ENSG00000006451 3.77610398807316 4.71149490665009 4.08746284125034 2.56315813040281 3.52732060787705 3.09389536058299 3.88924139880152 3.15069278190792 2.82334176176314 3.35360559133812 2.4523318565454
ENSG00000006453 1.48542682717024 0.584962500721156 2.76553474636298 1.0071955014042 0.16349873228288 0.975748847943069 0.526569024860272 2.57710907415455 0.461528559472877 0.233888060174277 1.15055967657538
ENSG00000006459 2.32192809488736 2.63226821549951 2.4594316186373 1.4905701304462 0.863938450423971 2.26822472427936 1.27625364167378 1.20285536289979 1.5626698261027 1.1407786557828 1.27262045466299
ENSG00000006468 5.22110372536788 5.81762325751143 2.13750352374994 3.34766565630097 3.19377174339668 2.64342927943624 1.98085186357577 0.343816130963447 4.09643053999702 4.9627340905958 1.9627340905958
ENSG00000006534 1.76553474636298 1.43295940727611 4.26303440583379 1.44360665147561 0 0.757593625635131 1.27084950381196 2.24559361431336 1.44625622988956 0.759581973233555 2.25308162540759
ENSG00000006555 0 0.263034405833794 2.78659636189081 0.124328135002202 0.367371065648529 0.0926264332241231 0.206774886491956 3.24025984711307 0 0.0510240030244669 0.471967787661516
ENSG00000006607 2.67807190511264 3.63226821549951 3.49825086752783 1.46466826700344 1.76553474636298 1.12456570079552 1.2902271539839 1.716971182312 1.32019582126613 1.86591881455221 1.76680715130292
ENSG00000006625 4.33628338786443 4.97269265400426 5.13750352374993 3.32337006906127 4.77135740899056 2.43245358770524 3.21166851123992 3.60588074039907 3.41913434086173 4.11761193572305 4.1124499327243
ENSG00000006634 1.26303440583379 1.32192809488736 1.37851162325373 0.263034405833794 0.53605290024021 0.69043855283962 1.01782905985704 0.889681316032841 0.313826296390398 0.267835392097615 0.302172799740752
ENSG00000006638 1.43295940727611 0.37851162325373 1.58496250072116 1.0496307677246 0.863938450423971 1.11908470944225 0.992864753394029 2.21530191987298 0.867896463992655 0.453122446595813 0.922958964236172
ENSG00000006652 4.53605290024021 4.78135971352466 4.53605290024021 2.877744249949 2.64154602908752 3.04322958751795 2.80566014357144 2.59189392212697 3.07244885006969 2.62128999253892 2.67400860861722
ENSG00000006659 0 0 0 0 0 0 0 0 0 0.222804561045261 0
ENSG00000006695 4.49825086752783 2.56071495447448 3.48542682717024 3.45680614923047 2.31034012061215 4.30531615825479 1.51863610877425 2.93285235722299 1.74588268890226 0.94185751900344 1.41899946543127
ENSG00000006712 4.74416109557041 4.70597790168252 4.88752527074159 4.49825086752783 5.17592374206376 4.03069895696133 4.84774699411882 4.76995806966192 2.77610398807316 3.39341620047154 3.10885895597765
ENSG00000006715 4.88264304936184 5.94953493301701 4.76022094646651 2.60407132366886 4.29057185085208 2.68653995909368 3.56377523627882 2.58173662993239 3.4942875927355 4.89932066625708 4.07767027423275
ENSG00000006747 0.37851162325373 2.92599941855622 5.84549005094437 0.124328135002202 1.31034012061215 0.00694504447583789 2.51353352435819 4.56954506476045 0.133563525741106 3.88684275356019 4.9902741833186
ENSG00000006756 2.67807190511264 2.20163386116965 5.37851162325373 2.29865831556452 0.855989697308481 1.75056981201097 1.6311788323509 3.71420411020129 1.25459404303314 1.18840092460321 3.58243557269212
ENSG00000006757 5.10013667128545 3.05311133645956 5.30012372456901 3.07210580048042 2.16671544496642 3.09782357972908 2.79019803448222 2.64470380144185 1.68302266506368 1.96236393150695 2.78031009904338
ENSG00000006788 0 0 0 0.505890929729957 0.0285691521967709 0.0985648646552442 0.0225252135474255 0 0.116364756691785 0.113700499164728 0.00432160595009347
ENSG00000006831 4.44625622988956 5.39917109381982 4.47248777146274 3.95884267524324 5.01435529297707 3.59041058626198 5.37645835688355 3.80804543910603 2.32365829102624 2.44705015545719 1.88674522474211
ENSG00000006837 2.60880924267552 2.84799690655495 2.13750352374994 0.475084882948783 1.10433665981474 1.10430616656852 1.14727348827641 0.404374121105551 0.951587794814754 1.72683121703249 1.50842865253186
ENSG00000007001 0 1.63226821549951 5.0574502721839 0 0.748461233004036 0 0.540788951061029 1.78349467039328 0 0.542010355536609 2.55336050333533
ENSG00000007038 0 0.263034405833794 0.137503523749935 0 0.124328135002202 0.0633237353344838 0.0349711775937692 0 0.133563525741106 0 0
ENSG00000007047 3.64385618977472 4.48542682717024 3.24792751344359 3.03562390973072 4.40122086216022 2.58956051718154 3.06911406177394 2.58719723142307 1.59693514238723 2.57022003262646 1.17823658460481
ENSG00000007062 3.08746284125034 2.16992500144231 4.49185309632967 0.321928094887362 0.594548549550354 0.708125829407128 0.88729992798201 1.72856836564181 1.72552304552903 1.14208662961753 4.45028749141609
ENSG00000007080 4.60288440871842 5.01346225980656 5.15380533607904 5.88752527074159 5.32984117653063 5.22246106535001 5.54245202725091 5.55942015461326 2.91284144514327 2.70465067524035 2.64524051264527
ENSG00000007129 0.584962500721156 1.13750352374994 0.678071905112638 0.565597175854225 0.799087306074004 0.296815741452029 1.50032968341952 0.223381621166181 0.525066592078211 1.2606279081267 0.253384235800074
ENSG00000007168 5.46597446450407 6.68790052248075 5.28169825009883 4.4541758931858 5.5573488175248 4.78262625054227 5.2687615681395 4.39623121712403 4.19148369193759 5.32300971061281 3.63575439127776
ENSG00000007171 0.485426827170242 0.678071905112638 0.584962500721156 0.0426443374084937 1.13093086982645 0.217181757662016 0.281267251140637 1.42682657260995 0.0621217119077975 0.292781749227846 0.0799753767205959
ENSG00000007174 0.137503523749935 2.60880924267552 1 0 0.37851162325373 0 0.433224548309562 0.134221493317442 0.00575926928868495 1.06419306192749 0.211635253327149
ENSG00000007202 4.37851162325373 4.80219321694183 5.36106648879432 3.63691458035588 3.86492897228979 3.75365369351087 3.76401305096949 5.11391143175068 2.89665935755021 3.10383330630348 3.61800366984025
ENSG00000007237 5.09592441999854 6.56985560833095 1.32192809488736 3.32337006906127 6.75942218569633 3.88817523732029 5.28225618301724 0.946811257447213 4.74787072357423 6.12031046394563 1.23143240844797
ENSG00000007264 0.765534746362977 3.15380533607904 0.84799690655495 0.400537929583729 3.81352468929781 0.0865635672541122 2.925266839947 0.591089025215509 0.186500557644495 1.73205207330029 0.0758748669751276
ENSG00000007306 0.137503523749935 0.37851162325373 0.925999418556223 0 0 0 0 0.0689360245308614 0 0 0.0114956388378294
