HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney Atlas_heart Atlas_brain Atlas_kidney
ENSG00000005102 2.91321193818232 -0.231024527882439 -0.129428118740927 1.97360131493083 0.380239205009025 2.82998943208344 0.286401038312454 0.290255192159577 3.03500821311225 0.222159936540917 0.260093759475053
ENSG00000005108 0.486705649068778 1.38008379385895 2.32486208506025 1.02510241322407 1.82936983103826 0.923504297819635 1.46362540525687 1.90607285228267 0.70642587286011 1.62842647746134 2.19817954546384
ENSG00000005156 2.70749613894193 2.78631423662487 2.46844177375216 2.33350770029761 2.86414762002143 2.52183366789703 2.48820299736107 2.78724798009222 2.51302628202853 2.95888463027366 2.56062179322563
ENSG00000005175 3.21047605423227 3.21961355593608 3.25553117417638 3.07050981766572 3.19600756364579 3.52810826174487 3.06734656613176 2.81038954574962 3.20341542646221 3.59179827117172 2.96779627776803
ENSG00000005187 1.32800399148897 -0.53887953173478 3.87945929260725 1.60986695419863 1.6696160686505 1.73646682507685 0.334069943774964 3.28953260816674 0.964152588526386 0.409366484298667 4.08471716033473
ENSG00000005189 1.30084377839637 1.23625727487047 0.696614371866992 0.838875790436049 1.30627589440608 1.5149730629833 0.894040225675572 0.819513187272691 1.36371189400062 1.34440146692218 0.599545680701713
ENSG00000005194 3.38628056794213 3.15127447990488 3.27698080816599 2.58635539750416 4.07824859944792 3.52009102463634 2.9010998493728 3.79127865436708 3.02130220397779 3.13509611100792 3.40597474141972
ENSG00000005243 4.22172038282479 2.46231920048404 3.28650386113959 4.17616801325217 2.71723885501575 4.16250996823025 3.01795567683151 3.15392270926714 4.03555773726212 2.77518695295785 3.29797829794925
ENSG00000005249 3.43194902621904 3.76086853437424 2.52317442989249 2.8630200657571 3.9627430207867 3.51147883802394 3.78353669564385 2.29915014402011 3.32034099994326 4.18440853311838 2.36704741226783
ENSG00000005302 2.77179248803348 3.42292063113654 2.88708979202044 2.68601992827223 3.05283515571049 2.87547694439783 3.17644228852468 2.72658595872335 3.09376780857771 3.51892030204797 2.59394914120638
ENSG00000005339 2.9281634829573 3.12358103176641 3.13213377952505 2.89797270879749 3.08258666501674 3.09674549804025 2.72692243578399 3.08529019629246 2.9437040202906 3.08451735359885 3.03187005819716
ENSG00000005379 2.09887042287701 3.64542322230239 2.52177528668881 1.9348087279235 3.6386897878188 2.70435124858502 3.24613683366784 2.50249842756827 1.73819915795407 4.42912334102098 2.21724249603742
ENSG00000005381 0.192546813141338 0.531091161435066 -0.080396717516296 0.0939362958990608 0.413050387496992 0.0888998377513922 0.539369158485498 0.113842649952626 0.248877678858861 0.377947472743666 0.126455477649926
ENSG00000005421 -0.079201237122496 0.383765080568625 0.383765080568625 0.233458895916082 0.233458895916082 0.057197709765403 0.436455542410948 0.272960909466747 0.214185663906378 0.268758347081735 0.265497469344838
ENSG00000005436 2.01526407374862 1.72057591601702 2.34116929695215 1.81241459236483 1.80567049240242 1.86510466262364 1.89672038922078 2.06355768124179 1.89315763053674 1.82106139639404 2.11239403857118
ENSG00000005448 1.37797103529845 2.70392513689585 2.56660876770452 1.54872535660559 3.18608449266997 1.37602596845023 3.05940440033303 2.53871190795708 1.69095699960595 3.08303334588489 2.00521668092001
ENSG00000005469 1.78360133805261 2.18801439113579 2.77256960782482 2.23053386278608 1.92102373230927 2.03981223667889 1.89894518800136 2.61673295711931 1.79472329788223 2.08373139679116 2.81352281428447
ENSG00000005471 1.65726661426068 0.174089285376342 0.802954178759518 1.14236626911673 0.637255093722294 1.56824745335251 0.597565486694839 0.551149797172066 1.82517119428178 0.553592940291113 0.554463584690166
ENSG00000005513 0.476532135423331 4.06093900511745 -0.0854545502610962 0.26518360974422 3.88052298510303 0.97112729908159 4.5411556861061 0.327341765515597 1.54109473003134 2.46689696082726 1.51970686025135
ENSG00000005700 3.25675857597137 3.09820125733739 3.39681492061025 3.15060255573416 2.94326808582866 3.46308195510041 3.11860042352887 3.01479035838349 3.29347121135803 2.88228595141767 3.41433852406951
ENSG00000005801 2.64381721138251 3.34907625972121 3.06921672448235 2.31619726151126 3.39893201819742 2.69565958209241 3.21312913481373 2.99337536223199 2.82805736966441 3.31769602838648 3.32545606788148
ENSG00000005810 2.7123384493683 3.8934377134422 2.93399172796478 2.58953968167839 3.55426022317309 3.1222387774707 3.47104691558176 2.58890631543475 2.90473993313265 4.08721346594505 2.61175583658473
ENSG00000005812 3.20422345735806 3.46107473324654 3.65787164322778 3.21628440757915 3.465745068981 3.58635077093718 3.30235946910061 3.0587749979166 3.42628618429944 3.09193049840581 3.41917818766937
ENSG00000005844 0.758164088683159 0.925002608307095 0.963449732068998 0.910430857934893 0.707819272415004 0.591674788795402 1.14459404521069 0.744509727304746 0.698479750075618 1.12518512411338 0.688343296058026
ENSG00000005882 5.08621465609594 4.01680757028285 4.89963306054272 4.87714224820282 4.53405906996285 4.98560075414148 3.76077864736226 4.98653742244296 4.44031369066303 4.39388550309113 4.77633568081732
ENSG00000005884 2.40789896721803 1.96015657138903 3.70875657347028 2.71107453553878 2.72969594046499 1.97419640618855 2.38066970566361 4.27135411095155 2.30035077859288 2.41020199894754 3.52679932824676
ENSG00000005889 2.32129819486398 2.26422948030848 2.37588486111492 1.99989154860076 2.13880729325597 2.23382539337778 2.38818432721299 1.91944631520679 2.36182927550003 2.16806780478862 2.35395248836579
ENSG00000005893 4.3530799395516 5.4737565658259 5.62746150937132 4.31369805186326 5.97147189215333 4.34282196119837 5.54015455195858 5.35849659789051 4.52651639298955 5.6333671459183 5.41429390090201
ENSG00000005961 0.346343121827405 0.929020555122388 0.346343121827405 0.241947329379331 0.859439345548564 0.295948476962262 1.01934437553424 0.379503694575823 0.589364765356275 0.509818591293835 0.520629236127303
ENSG00000005981 0.942344715227236 0.358379461201851 0.203126323124149 0.690109051837213 0.436090985020421 0.403315534812841 0.873596211402833 0.438554397025398 0.463661891189132 0.811163043159932 0.360402839209521
ENSG00000006007 4.74962015328378 4.39486173176526 4.14469378589849 4.54007601414103 4.2517286707501 4.73085780062964 4.29625805523667 4.0095541026383 4.42437240116635 4.54002516279136 3.92210531511057
ENSG00000006016 2.15493674656398 2.35260885247285 1.08094264541214 1.64774574882837 2.43342144869615 2.11321591723836 1.0269756992619 2.24410070297864 2.0332467025315 1.69681726943647 1.66039032572828
ENSG00000006025 1.50979944099607 1.96324847518213 1.64984439984881 1.25173816572619 1.85071981047876 1.5397587575371 2.14374663991513 1.72612916205843 1.50592627084562 1.69520508347062 1.60883791872041
ENSG00000006042 3.13055671282458 3.38567423666352 3.50667138813494 2.7103850649644 3.97958421283328 2.86756840762029 3.9177446285671 3.34727492757409 2.98498113153379 3.3323784954017 3.38359289180667
ENSG00000006047 0.382572185304113 0.585162078618925 0.954924990366829 0.41174156746819 0.998393412232989 0.5648049333498 0.30753881725748 1.13755912426058 0.729188656383062 0.702874664244798 0.575702832897482
ENSG00000006071 0.964974837392227 2.08786481104608 0.269369686912165 0.471146769778554 1.95487655903117 0.705126406794586 2.2944394505793 0.505323403156387 0.927460156154587 1.64833000104739 0.894604641568197
ENSG00000006074 1.53014091229527 0.695013650083375 -0.043675439696764 2.42699636250297 -0.10661527018747 1.19276559139289 0.665942011206147 0.608308254026929 1.24622740330301 0.747133276770473 0.66165231246253
ENSG00000006075 0.131184720944055 2.22387676772581 0.971249137636844 0.920595835070989 0.920595835070989 0.984176032725905 0.8705293173476 1.0344677761599 1.07876448819949 0.956368573151714 0.956368573151714
ENSG00000006114 3.18487429708174 3.22555350600106 3.46230007007621 2.80837946507475 3.59983175921429 2.77039855599872 3.18835510176055 3.55481858980606 2.96123633188727 3.75617206508885 3.47755850331532
ENSG00000006116 -0.138086516036705 3.42662326563356 -0.138086516036705 -0.163199615835202 3.57759243660618 0.831473777868083 2.33839478410577 0.853295473283874 0.228278447374083 3.93250197198397 0.296170211296231
ENSG00000006118 0.93232686238596 3.59132740762604 1.06323874238903 0.875639939651882 3.56481339448169 1.40737908817984 2.79742158083823 1.63876223255009 1.54111161573649 3.07437750512263 1.341447935217
ENSG00000006128 -0.0765354916993668 3.96249710286289 0.8344030810369 0.935251201972938 2.95092973700604 0.083053321168983 5.2668781433635 0.946726478700441 1.24497192029683 3.5311556482242 1.10619942384941
ENSG00000006194 2.08663781230195 2.61477260637743 2.42584866394914 2.11282449913384 2.35424740398591 2.11090808820745 1.89658519443123 2.22564150378372 2.03039599059042 2.50477180839285 2.18725235454461
ENSG00000006210 2.86713526326962 4.42462376844665 3.52143589131286 3.00092365496368 4.61046931379143 3.13943341208093 3.74814840677211 4.27685415972725 2.91205823443103 4.45020287824983 3.38986708960008
ENSG00000006282 4.19454234774928 3.26014469416666 3.78161074592969 4.02666192273638 3.53982446995858 4.16881863068365 3.55777266303835 3.77772076824111 3.29766191267156 4.11669485219843 3.46160556806096
ENSG00000006283 0.303751972989512 1.93680906157466 -0.0738218549221747 0.1686687460504 1.85197094170872 0.458179235536428 1.8170999794896 0.391089987124482 0.369018832957491 2.41485281455657 0.0973309424987783
ENSG00000006327 4.16169911120141 1.56578107852752 3.07222278646049 4.2025242848538 2.09161652531622 3.80134950876264 1.24011063964581 4.74344692467335 3.73216785066838 2.6343212461372 2.80138444734275
ENSG00000006432 0.298546489695071 2.00443375928165 1.00996351028348 0.437673469267721 2.21897376867161 0.460277629026723 1.89611748648436 1.38028300847258 0.624301191081994 2.12466615880013 0.977053378559381
ENSG00000006451 3.0773665804831 3.82764343428516 3.32710744938162 3.01924651749924 3.74171461454998 3.16582276446789 3.85770206936806 3.21523139731208 3.34688946536003 3.87630931732085 2.97647006629633
ENSG00000006453 0.910483605668913 0.232354432511178 1.87451793695446 1.42533110248642 0.70820652114782 0.842925137894945 0.485676848821767 2.11654245462477 0.924451288145742 0.663640684704709 1.71388296658109
ENSG00000006459 1.57252848514476 1.84484549332863 1.69318497045018 1.8780123660865 1.38795453444808 2.17344443411479 1.45751292670049 1.40453946680259 1.95157123735604 1.47145150972468 1.62148984430464
ENSG00000006468 3.75099629407298 4.18980657635063 1.4826456332974 3.39460938691452 3.25771244269251 3.95958567011562 3.3711767336907 1.9173897025329 3.7389261152631 4.55855408739893 1.72019112015964
ENSG00000006534 1.01466933517042 0.77638207257089 2.8041055538406 2.13077019333325 0.95619199318336 1.00156035721514 1.46920011847633 2.35731289517712 1.6004283991134 0.855200040589562 2.47605342697643
ENSG00000006555 -0.234013919856208 -0.0353834271194154 1.87028497087777 0.592399013419506 0.808464463963468 -0.0160257190826235 0.069573933575189 2.3443770652707 0.50272987384172 0.565880516298273 1.08686806847398
ENSG00000006607 1.67081030401947 2.35095190952078 2.2554256816133 1.84994034374347 2.10801255866247 1.71853663379959 1.8631652767796 2.2357287701514 1.66463661750812 2.23537524738202 2.13172036095914
ENSG00000006625 3.54850801127327 4.08340561260712 4.22192801256434 3.49956901392874 4.50018846318742 3.30575796598933 3.95767192519392 4.2874813876619 3.46488240139484 4.22711304456664 4.22147988339621
ENSG00000006634 0.739355775176085 0.789177844643297 0.837045596286514 0.610986031941564 0.797089487958353 0.637982487331853 0.883684322099487 0.787511295991364 0.759555709395466 0.702844968705113 0.745185945704221
ENSG00000006638 1.23036359664673 0.443212272759738 1.3438347784854 1.17374224241219 1.00947491636129 0.895339697137554 0.79739750669115 1.74596520958515 1.22630920019573 0.744435373321375 1.29027940227381
ENSG00000006652 3.33220047331596 3.52417146843906 3.33220047331596 3.3246117745482 3.13286002996028 3.41382767484392 3.22349767593363 3.05223775286143 3.52235673055486 3.12453552083819 3.17102154959011
ENSG00000006659 0.00918306430569177 0.00918306430569177 0.00918306430569177 0.0212436704339186 0.0212436704339186 0.0195702717234501 0.0195702717234501 0.0195702717234501 -0.0217005792137612 0.128400199635526 -0.0217005792137612
ENSG00000006695 3.38100099977531 1.83688068386607 2.57383032148174 3.21209537535276 2.26114252420426 3.75647938411497 1.67323206363237 2.73046222922421 3.0852800135554 2.13065530609723 2.69716927615367
ENSG00000006712 4.23743424008436 4.20351729486518 4.36478018421758 4.12265080242492 4.61782592699124 3.91657364596963 4.54733658701394 4.48728336059435 3.9086352601932 4.52812919320266 4.24256625921668
ENSG00000006715 3.73991580188254 4.60949815743361 3.6401342755272 3.34642648340665 4.54750487280871 3.63760153788902 4.42752653646957 3.5432291707578 3.37320234038526 4.75307617498579 3.94613867400444
ENSG00000006747 0.0935345490580128 2.04223048037167 4.27548927255661 1.80939738057283 2.85120022646417 0.472077297779931 2.61110703256356 4.36563110194137 -0.104292266939405 3.39422463605964 4.42275815941099
ENSG00000006756 1.7518101287236 1.39345854114815 3.78293856703837 2.98369436839058 1.76894951542331 1.90217052380428 1.79703965250296 3.63126752320651 1.7270146257499 1.66289849383129 3.98181388799081
ENSG00000006757 3.51850129801829 2.10759848839013 3.65634145591308 3.41945188628479 2.66641326563455 3.30057976866142 3.00030790591326 2.8582916623042 2.55930136212807 2.8586659758984 3.73524300888466
ENSG00000006788 0.0552804245491773 0.0552804245491773 0.0552804245491773 0.25569901995913 -0.0141194477947611 0.135650753727316 0.0622078238287208 0.0404518365850556 0.130770568107758 0.127661412286452 1.75869006921875e-05
ENSG00000006831 3.6057625412193 4.3946976928037 3.62748010068938 3.59127329034755 4.42011547671453 3.46276941135559 4.78807336245259 3.6242613574922 3.96468291929224 4.11015394729517 3.44959067076041
ENSG00000006837 1.56915388421736 1.76257935941187 1.18801996131144 1.13956965374113 1.63319687301535 1.5727674932579 1.60844988790884 0.991505955830822 1.04367572096614 1.79151608585336 1.58083354557301
ENSG00000007001 -0.519798653674744 0.610263688948128 2.98160757847064 0.823271779316493 1.48256197078765 0.435380032257308 0.943176292674477 2.11006647384005 0.1665155589583 0.72798247879395 2.81153413174617
ENSG00000007038 -0.0331497985693926 0.153885092114216 0.0646243175263957 0.0225349586917309 0.123174921017221 0.0963559296136126 0.0688703364954245 0.0349685077081776 0.162442831914059 0.0262902885759327 0.0262902885759327
ENSG00000007047 2.81973920929378 3.49183356347296 2.50354302064903 2.60668011682179 3.58809943187025 2.78587380808209 3.24586149225916 2.78360694475609 2.74692070950074 3.64305828152748 2.36141024617688
ENSG00000007062 1.77111219541511 1.04123735679239 2.88826406242018 1.68858994162849 1.92993028383554 1.48516045899576 1.65593084253741 2.45774167849711 1.47794740631534 1.02342140749977 3.60067448938422
ENSG00000007080 4.34833413245406 4.66388800340745 4.77175013201939 4.94481916210754 4.60715578254046 4.53380596703751 4.80155680209798 4.8157547977029 4.70172445148099 4.47192271533309 4.40634555974859
ENSG00000007129 0.466521996407507 0.938777807689018 0.546102435644047 0.631195676086404 0.836675650372829 0.439546677337945 1.33902935813844 0.384663458229608 0.587136191541288 1.28529406062107 0.329268939977972
ENSG00000007168 4.70969614820116 5.66871936773842 4.56506778278625 4.60654195593857 5.4828894328908 4.9686197564026 5.42070054904445 4.60929228798503 4.83670911146825 5.84321755406234 4.34238001635306
